BLZ;eigene BLZ;Bezeichnung;PLZ;ORT;Kurzbezeichnung;PAN;BIC;Prüfziffer;lfd Nr;Änderungskennzeichen;Löschungsankündigung;Nachfolgeblz;IBAN
74369146;2;Raiffeisenbank Rattiszell-Konzell;94371;Rattenberg;Raiffbk Rattiszell-Konzell;67342;;88;027815;U;0;00000000;000000
74369146;2;Raiffeisenbank Rattiszell-Konzell;94375;Stallwang;Raiffbk Rattiszell-Konzell;67342;;88;028002;U;0;00000000;000000
74369146;2;Raiffeisenbank Rattiszell-Konzell;94344;Wiesenfelden;Raiffbk Rattiszell-Konzell;67342;;88;028006;U;0;00000000;000000
74369146;2;Raiffeisenbank Rattiszell-Konzell (Gf P2);94372;Rattiszell;Raiffbk Rattiszell-Konzell;77342;;88;054686;U;0;00000000;000000
74369656;1;Raiffeisenbank Essenbach;84051;Essenbach;Raiffeisenbank Essenbach;67769;GENODEF1ENA;88;026000;U;0;00000000;000000
74369656;2;Raiffeisenbank Essenbach;84061;Ergoldsbach;Raiffeisenbank Essenbach;67769;;88;025995;U;0;00000000;000000
74369656;2;Raiffeisenbank Essenbach;84100;Niederaichbach;Raiffeisenbank Essenbach;67769;;88;026278;U;0;00000000;000000
74369656;2;Raiffeisenbank Essenbach;84109;Wörth a.d.Isar;Raiffeisenbank Essenbach;67769;;88;026414;U;0;00000000;000000
74369656;2;Raiffeisenbank Essenbach (Gf P2);84051;Essenbach;Raiffeisenbank Essenbach;77769;;88;054687;U;0;00000000;000000
74369662;1;Raiffeisenbank Buch-Eching;84174;Eching;Raiffbk Buch-Eching;67775;GENODEF1EBV;88;025968;U;0;00000000;000000
74369662;2;Raiffeisenbank Buch-Eching;84172;Buch a. Erlbach;Raiffbk Buch-Eching;67775;;88;025918;U;0;00000000;000000
74369662;2;Raiffeisenbank Buch-Eching;84186;Vilsheim;Raiffbk Buch-Eching;67775;;88;026390;U;0;00000000;000000
74369662;2;Raiffeisenbank Buch-Eching;84184;Tiefenbach;Raiffbk Buch-Eching;67775;;88;034762;U;0;00000000;000000
74369662;2;Raiffeisenbank Buch-Eching (Gf P2);84174;Eching;Raiffbk Buch-Eching;77775;;88;054688;U;0;00000000;000000
74369704;1;Raiffeisenbank Mengkofen-Loiching;84152;Mengkofen;Raiffbk Mengkofen-Loiching;67801;GENODEF1MKO;88;026267;U;0;00000000;000000
74369704;2;Raiffeisenbank Mengkofen-Loiching;84164;Moosthenning;Raiffbk Mengkofen-Loiching;67801;;88;026261;U;0;00000000;000000
74369704;2;Raiffeisenbank Mengkofen-Loiching;84183;Niederviehbach;Raiffbk Mengkofen-Loiching;67801;;88;051301;U;0;00000000;000000
74369704;2;Raiffeisenbank Mengkofen-Loiching;84180;Loiching;Raiffbk Mengkofen-Loiching;67801;;88;051302;U;0;00000000;000000
74369704;2;Raiffeisenbank Mengkofen-Loiching (Gf P2);84150;Mengkofen;Raiffbk Mengkofen-Loiching;77801;;88;054689;U;0;00000000;000000
74369709;1;Raiffeisenbank Wildenberg -alt-;93359;Wildenberg;Raiffbk Wildenberg -alt-;67802;GENODEF1WIG;88;028008;U;1;00000000;000000
74369709;2;Raiffeisenbank (Gf P2);93359;Wildenberg;Raiffeisenbank Wildenberg;77802;;88;054690;U;0;00000000;000000
74380007;1;Commerzbank vormals Dresdner Bank;84008;Landshut;Commerzbank Landshut;28743;DRESDEFF743;76;005614;U;0;00000000;000503
74390000;1;VR-Bank Landshut;84037;Landshut;VR-Bank Landshut;97015;GENODEF1LH1;88;021980;U;0;00000000;000000
74390000;2;VR-Bank Landshut;84169;Altfraunhofen;VR-Bank Landshut;97015;;88;025798;U;0;00000000;000000
74390000;2;VR-Bank Landshut;84145;Velden;VR-Bank Landshut;97015;;88;026388;U;0;00000000;000000
74390000;2;VR-Bank Landshut;84189;Wurmsham;VR-Bank Landshut;97015;;88;026419;U;0;00000000;000000
74390000;2;VR-Bank Landshut;84166;Adlkofen;VR-Bank Landshut;97015;;88;051844;U;0;00000000;000000
74390000;2;VR-Bank Landshut (Gf P2);84037;Landshut;VR-Bank Landshut;87015;;88;054691;U;0;00000000;000000
74391300;1;Volksbank-Raiffeisenbank Dingolfing;84130;Dingolfing;VB-Raiffbk Dingolfing;97083;GENODEF1DGF;88;021769;U;0;00000000;000000
74391300;2;Volksbank-Raiffeisenbank Dingolfing;84160;Frontenhausen;VB-Raiffbk Dingolfing;97083;;88;021304;U;0;00000000;000000
74391300;2;Volksbank-Raiffeisenbank Dingolfing;94419;Reisbach;VB-Raiffbk Dingolfing;97083;;88;026318;U;0;00000000;000000
74391300;2;Volksbank-Raiffeisenbank Dingolfing (Gf P2);84130;Dingolfing;VB-Raiffbk Dingolfing;87083;;88;054692;U;0;00000000;000000
74391400;1;VR-Bank Rottal-Inn;84301;Eggenfelden;VR-Bank Rottal-Inn;97084;GENODEF1EGR;88;021426;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84140;Gangkofen;VR-Bank Rottal-Inn;97084;;88;021316;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;94424;Arnstorf;VR-Bank Rottal-Inn;97084;;88;021545;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84323;Massing;VR-Bank Rottal-Inn;97084;;88;022073;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84332;Hebertsfelden;VR-Bank Rottal-Inn;97084;;88;022288;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;94436;Simbach;VR-Bank Rottal-Inn;97084;;88;022458;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84552;Geratskirchen;VR-Bank Rottal-Inn;97084;;88;026647;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84339;Unterdietfurt;VR-Bank Rottal-Inn;97084;;88;027087;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84329;Wurmannsquick;VR-Bank Rottal-Inn;97084;;88;037677;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn;84494;Neumarkt-Sankt Veit;VR-Bank Rottal-Inn;97084;;88;041205;U;0;00000000;000000
74391400;2;VR-Bank Rottal-Inn (Gf P2);84301;Eggenfelden;VR-Bank Rottal-Inn;87084;;88;054693;U;0;00000000;000000
74392300;1;VR-Bank Vilsbiburg;84131;Vilsbiburg;VR-Bank Vilsbiburg;97116;GENODEF1VBV;88;022580;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg;84175;Gerzen;VR-Bank Vilsbiburg;97116;;88;021344;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg;84168;Aham;VR-Bank Vilsbiburg;97116;;88;025782;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg;84171;Baierbach;VR-Bank Vilsbiburg;97116;;88;025827;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg;84175;Schalkham;VR-Bank Vilsbiburg;97116;;88;026188;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg;84178;Kröning;VR-Bank Vilsbiburg;97116;;88;026197;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg;84155;Bodenkirchen;VR-Bank Vilsbiburg;97116;;88;042152;U;0;00000000;000000
74392300;2;VR-Bank Vilsbiburg (Gf P2);84131;Vilsbiburg;VR-Bank Vilsbiburg;87116;;88;054694;U;0;00000000;000000
75000000;1;Bundesbank;93006;Regensburg;BBk Regensburg;20750;MARKDEF1750;09;011568;U;0;00000000;004201
75010111;1;SEB;93047;Regensburg;SEB Regensburg;25889;ESSEDE5F750;13;015077;U;0;00000000;005600
75020073;1;UniCredit Bank - HypoVereinsbank;93002;Regensburg;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;000113;U;0;00000000;003200
75020073;2;UniCredit Bank - HypoVereinsbank;93328;Neustadt a.d.Donau;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;000028;U;0;00000000;003200
75020073;2;UniCredit Bank - HypoVereinsbank;93301;Kelheim;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;000029;U;0;00000000;003200
75020073;2;UniCredit Bank - HypoVereinsbank;93067;Neutraubling;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;000114;U;0;00000000;003200
75020073;2;UniCredit Bank - HypoVereinsbank;93155;Hemau;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;000396;U;0;00000000;003200
75020073;2;UniCredit Bank - HypoVereinsbank;93123;Regenstauf;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;033354;U;0;00000000;003200
75020073;2;UniCredit Bank - HypoVereinsbank;93174;Beratzhausen;UniCredit Bank-HypoVereinbk;22071;HYVEDEMM447;99;034608;U;0;00000000;003200
75021174;1;UniCredit Bank - HypoVereinsbank;92402;Schwandorf;UniCredit Bank-HypoVereinbk;22080;HYVEDEMM804;99;000115;U;0;00000000;003200
75040062;1;Commerzbank Regensburg;93047;Regensburg;Commerzbank Regensburg;24750;COBADEFFXXX;13;010250;U;0;00000000;000503
75050000;1;Sparkasse Regensburg;93042;Regensburg;Spk Regensburg;57210;BYLADEM1RBG;00;008676;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93161;Sinzing;Spk Regensburg;57210;;00;007804;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;84069;Schierling;Spk Regensburg;57210;;00;007854;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93086;Wörth a.d.Donau;Spk Regensburg;57210;;00;007939;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93128;Regenstauf;Spk Regensburg;57210;;00;008009;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93188;Pielenhofen;Spk Regensburg;57210;;00;008138;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93102;Pfatter;Spk Regensburg;57210;;00;008140;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93105;Tegernheim;Spk Regensburg;57210;;00;008159;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93173;Wenzenbach;Spk Regensburg;57210;;00;008188;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93155;Hemau;Spk Regensburg;57210;;00;008987;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93093;Donaustauf;Spk Regensburg;57210;;00;009052;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93095;Hagelstadt;Spk Regensburg;57210;;00;009124;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93183;Kallmünz;Spk Regensburg;57210;;00;009147;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93073;Neutraubling;Spk Regensburg;57210;;00;009163;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93104;Sünching;Spk Regensburg;57210;;00;009346;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93164;Laaber;Spk Regensburg;57210;;00;009409;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93138;Lappersdorf;Spk Regensburg;57210;;00;009506;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93176;Beratzhausen;Spk Regensburg;57210;;00;011009;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93087;Alteglofsheim;Spk Regensburg;57210;;00;035209;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93092;Barbing;Spk Regensburg;57210;;00;035211;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93101;Pfakofen;Spk Regensburg;57210;;00;035234;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93152;Nittendorf;Spk Regensburg;57210;;00;035246;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93109;Wiesent;Spk Regensburg;57210;;00;035248;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93197;Zeitlarn;Spk Regensburg;57210;;00;035249;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93083;Obertraubling;Spk Regensburg;57210;;00;037887;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93080;Pentling;Spk Regensburg;57210;;00;042930;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93170;Bernhardswald;Spk Regensburg;57210;;00;042931;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93107;Thalmassing;Spk Regensburg;57210;;00;043661;U;0;00000000;000000
75050000;2;Sparkasse Regensburg;93186;Pettendorf;Spk Regensburg;57210;;00;043662;U;0;00000000;000000
75051040;1;Sparkasse im Landkreis Schwandorf;92408;Schwandorf;Spk im Landkreis Schwandorf;57218;BYLADEM1SAD;00;009998;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92539;Schönsee;Spk im Landkreis Schwandorf;57218;;00;007839;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92559;Winklarn;Spk im Landkreis Schwandorf;57218;;00;007946;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;93158;Teublitz;Spk im Landkreis Schwandorf;57218;;00;008154;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92442;Wackersdorf;Spk im Landkreis Schwandorf;57218;;00;008216;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92507;Nabburg;Spk im Landkreis Schwandorf;57218;;00;008583;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92445;Neukirchen-Balbini;Spk im Landkreis Schwandorf;57218;;00;008590;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92431;Neunburg vorm Wald;Spk im Landkreis Schwandorf;57218;;00;008592;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;93149;Nittenau;Spk im Landkreis Schwandorf;57218;;00;008595;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92526;Oberviechtach;Spk im Landkreis Schwandorf;57218;;00;009255;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;93142;Maxhütte-Haidhof;Spk im Landkreis Schwandorf;57218;;00;009319;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92521;Schwarzenfeld;Spk im Landkreis Schwandorf;57218;;00;009694;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92546;Schmidgaden;Spk im Landkreis Schwandorf;57218;;00;009705;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92536;Pfreimd;Spk im Landkreis Schwandorf;57218;;00;009755;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92533;Wernberg-Köblitz;Spk im Landkreis Schwandorf;57218;;00;009789;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;93133;Burglengenfeld;Spk im Landkreis Schwandorf;57218;;00;010978;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92439;Bodenwöhr;Spk im Landkreis Schwandorf;57218;;00;011325;U;0;00000000;000000
75051040;2;Sparkasse im Landkreis Schwandorf;92436;Bruck i.d.OPf.;Spk im Landkreis Schwandorf;57218;;00;011327;U;0;00000000;000000
75051565;1;Kreissparkasse Kelheim;93305;Kelheim;Kreissparkasse Kelheim;57167;BYLADEM1KEH;00;008577;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93354;Siegenburg;Kreissparkasse Kelheim;57167;;00;007808;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93342;Saal a.d.Donau;Kreissparkasse Kelheim;57167;;00;007872;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93337;Riedenburg;Kreissparkasse Kelheim;57167;;00;007988;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93351;Painten;Kreissparkasse Kelheim;57167;;00;008148;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93356;Teugn;Kreissparkasse Kelheim;57167;;00;008153;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84106;Volkenschwand;Kreissparkasse Kelheim;57167;;00;008315;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84089;Aiglsbach;Kreissparkasse Kelheim;57167;;00;008814;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93321;Abensberg;Kreissparkasse Kelheim;57167;;00;008834;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84104;Rudelzhausen;Kreissparkasse Kelheim;57167;;00;009135;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84094;Elsendorf;Kreissparkasse Kelheim;57167;;00;009136;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93333;Neustadt a.d.Donau;Kreissparkasse Kelheim;57167;;00;009165;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84101;Obersüßbach;Kreissparkasse Kelheim;57167;;00;009257;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93349;Mindelstetten;Kreissparkasse Kelheim;57167;;00;009296;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84044;Mainburg;Kreissparkasse Kelheim;57167;;00;009337;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93346;Ihrlerstein;Kreissparkasse Kelheim;57167;;00;009964;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93077;Bad Abbach;Kreissparkasse Kelheim;57167;;00;010899;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93336;Altmannstein;Kreissparkasse Kelheim;57167;;00;010931;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;84072;Au i.d.Hallertau;Kreissparkasse Kelheim;57167;;00;010951;U;0;00000000;000000
75051565;2;Kreissparkasse Kelheim;93358;Train;Kreissparkasse Kelheim;57167;;00;037814;U;0;00000000;000000
75060150;1;Raiffeisenbank Regensburg-Wenzenbach;93018;Regensburg;Raiffbk Regensburg-Wenzenb;67023;GENODEF1R02;88;027819;U;0;00000000;000000
75060150;2;Raiffeisenbank Regensburg-Wenzenbach;93080;Pentling;Raiffbk Regensburg-Wenzenb;67023;;88;027484;U;0;00000000;000000
75060150;2;Raiffeisenbank Regensburg-Wenzenbach;93138;Lappersdorf;Raiffbk Regensburg-Wenzenb;67023;;88;027648;U;0;00000000;000000
75060150;2;Raiffeisenbank Regensburg-Wenzenbach;93197;Zeitlarn;Raiffbk Regensburg-Wenzenb;67023;;88;027961;U;0;00000000;000000
75060150;2;Raiffeisenbank Regensburg-Wenzenbach;93170;Bernhardswald;Raiffbk Regensburg-Wenzenb;67023;;88;051367;U;0;00000000;000000
75060150;2;Raiffeisenbank Regensburg-Wenzenbach;93173;Wenzenbach;Raiffbk Regensburg-Wenzenb;67023;;88;051368;U;0;00000000;000000
75060150;2;Raiffeisenbank Regensburg-Wenzenbach (Gf P2);93018;Regensburg;Raiffbk Regensburg-Wenzenb;77023;;88;054695;U;0;00000000;000000
75061168;1;Raiffeisenbank Schwandorf-Nittenau;92408;Schwandorf;Raiffbk Schwandorf-Nittenau;68039;GENODEF1SWN;88;027884;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;93133;Burglengenfeld;Raiffbk Schwandorf-Nittenau;68039;;88;027393;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;92445;Neukirchen-Balbini;Raiffbk Schwandorf-Nittenau;68039;;88;027712;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;92431;Neunburg vorm Wald;Raiffbk Schwandorf-Nittenau;68039;;88;027716;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;93149;Nittenau;Raiffbk Schwandorf-Nittenau;68039;;88;027733;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;92449;Steinberg am See;Raiffbk Schwandorf-Nittenau;68039;;88;027916;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;92442;Wackersdorf;Raiffbk Schwandorf-Nittenau;68039;;88;027964;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;93192;Wald;Raiffbk Schwandorf-Nittenau;68039;;88;027971;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau;92439;Bodenwöhr;Raiffbk Schwandorf-Nittenau;68039;;88;033266;U;0;00000000;000000
75061168;2;Raiffeisenbank Schwandorf-Nittenau (Gf P2);92408;Schwandorf;Raiffbk Schwandorf-Nittenau;78039;;88;054696;U;0;00000000;000000
75061851;1;Raiffeisenbank Regenstauf;93122;Regenstauf;Raiffeisenbank Regenstauf;67079;GENODEF1REF;88;027820;U;0;00000000;000000
75061851;2;Raiffeisenbank (Gf P2);93122;Regenstauf;Raiffeisenbank Regenstauf;77079;;88;054697;U;0;00000000;000000
75062026;1;Raiffeisenbank Oberpfalz Süd;93093;Donaustauf;Raiffbk Oberpfalz Süd;68024;GENODEF1DST;88;027511;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93090;Bach a.d.Donau;Raiffbk Oberpfalz Süd;68024;;88;027344;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93092;Barbing;Raiffbk Oberpfalz Süd;68024;;88;027354;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93105;Tegernheim;Raiffbk Oberpfalz Süd;68024;;88;027933;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93177;Altenthann;Raiffbk Oberpfalz Süd;68024;;88;032457;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93104;Riekofen;Raiffbk Oberpfalz Süd;68024;;88;051586;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93089;Aufhausen;Raiffbk Oberpfalz Süd;68024;;88;051587;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93101;Pfakofen;Raiffbk Oberpfalz Süd;68024;;88;051588;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93104;Sünching;Raiffbk Oberpfalz Süd;68024;;88;051589;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93102;Pfatter;Raiffbk Oberpfalz Süd;68024;;88;052471;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93098;Mintraching;Raiffbk Oberpfalz Süd;68024;;88;052472;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93099;Mötzing;Raiffbk Oberpfalz Süd;68024;;88;052473;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd (Gf P2);93093;Donaustauf;Raiffbk Oberpfalz Süd;78024;;88;054698;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;84069;Schierling;Raiffbk Oberpfalz Süd;68024;;88;055261;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;84085;Langquaid;Raiffbk Oberpfalz Süd;68024;;88;055262;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93083;Obertraubling;Raiffbk Oberpfalz Süd;68024;;88;055263;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93073;Neutraubling;Raiffbk Oberpfalz Süd;68024;;88;055264;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93096;Köfering;Raiffbk Oberpfalz Süd;68024;;88;055265;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93107;Thalmassing;Raiffeisenbank Oberpfalz Sü;68024;;88;055266;U;0;00000000;000000
75062026;2;Raiffeisenbank Oberpfalz Süd;93055;Regensburg;Raiffbk Oberpfalz Süd;68024;;88;055267;U;0;00000000;000000
75069014;1;Raiffeisenbank Bad Abbach-Saal;93077;Bad Abbach;Raiffbk Bad Abbach-Saal;67141;GENODEF1ABS;88;027345;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal;93343;Essing;Raiffbk Bad Abbach-Saal;67141;;88;027424;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal;93346;Ihrlerstein;Raiffbk Bad Abbach-Saal;67141;;88;027584;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal Zw Kelheim;93309;Kelheim;Raiffbk Bad Abbach-Saal;67141;;88;027604;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal Zw Matting;93080;Pentling;Raiffbk Bad Abbach-Saal;67141;;88;027677;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal;93342;Saal a.d.Donau;Raiffbk Bad Abbach-Saal;67141;;88;027855;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal Zw Hausen;93345;Hausen;Raiffbk Bad Abbach-Saal;67141;;88;053622;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal Zw Teugn;93356;Teugn;Raiffbk Bad Abbach-Saal;67141;;88;053623;U;0;00000000;000000
75069014;2;Raiffeisenbank Bad Abbach-Saal (Gf P2);93077;Bad Abbach;Raiffbk Bad Abbach-Saal;77141;;88;054699;U;0;00000000;000000
75069015;1;Raiffeisenbank Bad Gögging;93333;Neustadt a.d.Donau;Raiffbk Bad Gögging;67144;GENODEF1NGG;88;027723;U;0;00000000;000000
75069015;2;Raiffeisenbank Bad Gögging;93348;Kirchdorf;Raiffbk Bad Gögging;67144;;88;026199;U;0;00000000;000000
75069015;2;Raiffeisenbank Bad Gögging;93326;Abensberg;Raiffbk Bad Gögging;67144;;88;027312;U;0;00000000;000000
75069015;2;Raiffeisenbank Bad Gögging;93354;Biburg;Raiffbk Bad Gögging;67144;;88;027361;U;0;00000000;000000
75069015;2;Raiffeisenbank Bad Gögging;93354;Siegenburg;Raiffbk Bad Gögging;67144;;88;027903;U;0;00000000;000000
75069015;2;Raiffeisenbank Bad Gögging;93358;Train;Raiffbk Bad Gögging;67144;;88;027950;U;0;00000000;000000
